Address,Area,Price,Lat,Lon
2585 ERIN CENTRE BL|Unit 305 Mississauga,Erin Mills,269000,43.561091999999995,-79.71328000000001
#4711 - 4011 BRICKSTONE MEWS Mississauga,Mississauga,327000,43.585819,-79.64733100000001
1530 GLENFOREST BLVD W Peterborough,Peterborough,349900,44.295918,-78.362785
#6 - 730 THE KINGSWAY Peterborough,Peterborough,450000,44.279858000000004,-78.339584
#7 - 4025 BRANDON GATE DR Mississauga,Malton,97000,43.732929,-79.634857
#2307 - 330 BURNHAMTHORPE RD W Mississauga,Mississauga,390000,43.586211999999996,-79.642967
#17 - 3510 SOUTH MILLWAY Mississauga,Erin Mills,524900,43.547515999999995,-79.67916899999999
#20 -22 - 1575 DREW RD Mississauga,Mississauga,503040,43.682460999999996,-79.68
#2801 - 3985 GRAND PARK DR Mississauga,Mississauga,919900,43.581638,-79.648155
121 - 475 PARKHILL Road West Peterborough,Peterborough,179900,44.315899,-78.319321
625 RIVER Road South Peterborough,Peterborough,595000,44.284382,-78.309425
#304 - 388 PRINCE OF WALES DR Mississauga,Mississauga,265000,43.588146,-79.648064
3908 50 Absolute Avenue Mississauga,Mississauga,259000,43.59502,-79.63601700000001
765 RIVER ROAD SOUTH Peterborough,Peterborough,574000,44.288784,-78.30648000000001
647 GEORGE Street North Peterborough,Peterborough,610000,44.313564,-78.32106800000001
#3208 - 4070 CONFEDERATION PKWY Mississauga,Mississauga,294900,43.586059999999996,-79.64669
#5601 - 60 ABSOLUTE AVE Mississauga,Mississauga,1999900,43.594543,-79.635468
#H-15 - 78 LINDSAY RD Peterborough,Peterborough,60000,44.329102,-78.435249
206 2351 Royal Windsor Drive Mississauga,Mississauga,349900,43.505062,-79.637955
LOT 2 COUNTY ROAD 38 OTHER Peterborough,Peterborough,579000,44.309059000000005,-78.319748
#204 - 50 ABSOLUTE AVE Mississauga,Mississauga,279000,43.59502,-79.63601700000001
LOT 1 COUNTY ROAD 38 OTHER Peterborough,Peterborough,559900,44.309059000000005,-78.319748
204 2351 Royal Windsor Drive Mississauga,Mississauga,449000,43.505062,-79.637955
* MERVIN LINE * MERVIN LINE Peterborough,Peterborough,2500000,44.241603999999995,-78.346756
#2503 - 208 ENFIELD PL Mississauga,Mississauga,401000,43.592273999999996,-79.63430799999999
#4411 - 4011 BRICKSTONE MEWS Mississauga,Mississauga,324000,43.585819,-79.64733100000001
#221 A - 550 HIGHWAY 7 AVE E Richmond Hill,Richmond Hill,189000,43.845096999999996,-79.383957
#708 - 339 RATHBURN RD W Mississauga,Mississauga,319900,43.589657,-79.652199
51 PRINCE ARTHUR AVE Richmond Hill,Richmond Hill,2688000,43.943321000000005,-79.480698
#107 - 55 EGLINTON AVE W Mississauga,Mississauga,555900,43.60614,-79.654274
#1 - 25 KINGSBRIDGE GARD CIRC Mississauga,Mississauga,53000,43.604164000000004,-79.650314
#103 - 55 EGLINTON AVE W Mississauga,Mississauga,549900,43.60614,-79.654274
#310 - 330 BURNHAMTHORPE RD W Mississauga,Mississauga,268900,43.586211999999996,-79.642967
#141 - 601 SHORELINE DR Mississauga,Cooksville,269990,43.570503,-79.63022600000001
#2201 - 55 EGLINTON AVE W Mississauga,Mississauga,654900,43.60614,-79.654274
#806 - 309 MAJOR MACKENZIE DR Richmond Hill,Richmond Hill,269800,43.87307,-79.427948
#2 C18 - 7215 GOREWAY DR Mississauga,Malton,125000,43.7174,-79.636772
#10 - 155 EAST BEAVER CREE RD Richmond Hill,Richmond Hill,229000,43.849121000000004,-79.378197
#1 E40 - 7215 GOREWAY DR Mississauga,Malton,190500,43.7174,-79.636772
54 NORTHERN HEIGHTS DR Richmond Hill,Bayview Glen,799000,43.85075,-79.431129
#1 E29 - 7215 GOREWAY DR Mississauga,Malton,154900,43.7174,-79.636772
#2 D05 - 7215 GOREWAY DR Mississauga,Malton,159000,43.7174,-79.636772
#811 - 185 ONEIDA CRES Richmond Hill,Bayview Glen,275000,43.844402,-79.425735
#1 E24 - 7215 GOREWAY DR Mississauga,Malton,179000,43.7174,-79.636772
#1511 - 90 ABSOLUTE AVE Mississauga,Mississauga,245000,43.595539,-79.633842
#1406 - 20 BAIF BLVD Richmond Hill,Richmond Hill,558000,43.858917,-79.43512
#101 - 5100 WINSTON CHURCHIL BLVD Mississauga,Erin Mills,310000,43.551201,-79.720955
#102 - 80 ABSOLUTE AVE Mississauga,Mississauga,309900,43.595638,-79.634842
5650 WINSTON CHURCHILL Boulevard Mississauga,Erin Mills,0,43.560863,-79.735603
#317 - 550 HIGHWAY 7 E Richmond Hill,Richmond Hill,760000,43.845096999999996,-79.383957
#Ph 8 - 330 RED MAPLE RD Richmond Hill,Bayview Glen,489000,43.850864,-79.42819200000001
#1 - 40 CASTLE ROCK DR Richmond Hill,Richmond Hill,549000,43.852726000000004,-79.448723
#608 - 175 CEDAR AVE Richmond Hill,Richmond Hill,309988,43.871895,-79.427406
#216 - 9737 YONGE ST Richmond Hill,Richmond Hill,249000,43.864326,-79.43495899999999
1380 Major Mackenzie Drive E Richmond Hill,Richmond Hill,295000,43.879787,-79.395859
140 TIMBER VALLEY AVE Richmond Hill,Richmond Hill,1197777,43.940544,-79.45800799999999
#317 A - 9612 YONGE ST Richmond Hill,Richmond Hill,364990,43.861851,-79.435562
#302 - 9090 YONGE ST Richmond Hill,Richmond Hill,449980,43.849072,-79.432365
#21 - 9610 YONGE ST Richmond Hill,Richmond Hill,1150000,43.861755,-79.43561600000001
#701 - 23 ONEIDA CRES Richmond Hill,Bayview Glen,245000,43.842040999999995,-79.42427099999999
#18 - 23 OBSERVATORY LANE Richmond Hill,Richmond Hill,558000,43.856609000000006,-79.43306
3904 Wallace Point Rd Peterborough,Peterborough,1250000,44.261654,-78.311317
110 WEST BEAVER CREEK Road Richmond Hill,Richmond Hill,650000,43.850578000000006,-79.39389
#302 - 39 ONEIDA CRES Richmond Hill,Bayview Glen,308000,43.841927,-79.42517099999999
#Ph214 - 18 HARDING BLVD Richmond Hill,Richmond Hill,549900,43.86655,-79.43579100000001
#503 - 9612 YONGE ST Richmond Hill,Richmond Hill,329900,43.861851,-79.435562
#G63 -G6- 1380 MAJOR MACKENZIE DR E Richmond Hill,Richmond Hill,295000,43.879787,-79.395859
Unit 71 670 HIGHWAY 7 EAST Richmond Hill,Richmond Hill,61000,43.846149,-79.379356
23 PAINTED ROCK AVE Richmond Hill,Richmond Hill,1198800,43.896027000000004,-79.466148
#1202 - 350 RED MAPLE RD Richmond Hill,Bayview Glen,295000,43.851021,-79.427589
#107 &amp;10- 370 HIGHWAY 7 E Richmond Hill,,428888,43.166484999999994,-81.35598
833 SHERBURNE Street Peterborough,Peterborough,289500,44.289627,-78.311768
10 EDGEWATER Boulevard South Peterborough,Peterborough,249900,44.299622,-78.313858
* AIRPORT RD * AIRPORT RD Peterborough,Peterborough,2500000,44.233841,-78.359169
1742 RAVENWOOD DR|Unit 405 Peterborough,Peterborough,475000,44.304626,-78.364609
529 Settlers Ridge Other Peterborough,Peterborough,2500,44.309059000000005,-78.319748
199 DALHOUSIE Street Peterborough,Peterborough,1300,44.299114,-78.321564
373 GIFFORD Drive DOURO DUMMER TOWNSHIP,Peterborough,389900,44.322945000000004,-78.298836
#606 - 59 EAST LIBERTY ST Toronto,Liberty Village,335000,43.638573,-79.41375
47 Kawartha Heights Blvd Peterborough,Peterborough,499000,44.281326,-78.36460100000001
#1812 - 51 EAST LIBERTY ST Toronto,Liberty Village,329000,43.638607,-79.411858
#1003 - 75 EAST LIBERTY ST Toronto,Liberty Village,488800,43.638306,-79.414787
#5 - 205 Don Head Village Blvd Richmond Hill,Richmond Hill,49000,43.86602,-79.45818299999999
#307 A - 9612 YONGE ST Richmond Hill,Richmond Hill,667500,43.861851,-79.435562
#213 - 73 KING WILLIAM CRES Richmond Hill,Bayview Glen,258000,43.846455,-79.427063
#102 - 60 BRIAN HARRISON WAY Toronto,Bendale,38000,43.773312,-79.258728
#Block1 - 6443 KINGSTON RD Toronto,Highland Creek,1065900,43.791302,-79.158119
#116 - 1650 ELGIN MILLS RD E Richmond Hill,Richmond Hill,79000,43.899871999999995,-79.391769
#Block - 6443 KINGSTON RD Toronto,Highland Creek,1040900,43.791302,-79.158119
17 BEDFORD PARK AVE Richmond Hill,Richmond Hill,1198000,43.879391,-79.438164
#1608 - 60 BRIAN HARRISON WAY Toronto,Bendale,274900,43.773312,-79.258728
1163 VICTORIA PARK AVE N Toronto,Clairlea - Birchmount,730000,43.709938,-79.296143
#406 - 75 WELDRICK RD E Richmond Hill,Richmond Hill,419000,43.86343,-79.429489
3045 Frances Stewart Rd Peterborough,Peterborough,685000,44.335789,-78.30794499999999
#67 - 670 HIGHWAY 7 E Richmond Hill,Richmond Hill,128000,43.846149,-79.379356
#301 - 326 MAJOR MACKENZIE DR Richmond Hill,Richmond Hill,339700,43.873882,-79.427856
647 GEORGE Street North Peterborough,Peterborough,610000,44.313564,-78.32106800000001
#105 - 19 WOODBINE DOWNS BLVD Toronto,Rexdale,35000,43.734581,-79.605942
#Lph 17 - 9471 YONGE ST Richmond Hill,Richmond Hill,449900,43.858222999999995,-79.433647
199 DALHOUSIE Street Peterborough,Peterborough,1300,44.299114,-78.321564
#332 - 665 KENNEDY RD Toronto,Scarborough Junction,166500,43.72599,-79.265015
847 PARKHILL Road West Peterborough,Peterborough,349900,44.308178000000005,-78.351372
#310 - 1650 ELGIN MILLS RD E Richmond Hill,Richmond Hill,629000,43.899871999999995,-79.391769
#906 - 3380 EGLINTON AVE E Toronto,Scarborough Village,188900,43.744811999999996,-79.214561
#509 - 9612 YONGE ST Richmond Hill,Richmond Hill,888800,43.861851,-79.435562
#10 - 155 EAST BEAVER CREE RD Richmond Hill,Richmond Hill,19000,43.849121000000004,-79.378197
#3802 - 60 BRIAN HARRISON WAY Toronto,Bendale,289900,43.773312,-79.258728
131 CHARLOTTE Street Peterborough,Peterborough,49900,44.303364,-78.31929000000001
Na EMIL KOLB PKWY Na EMIL KOLB PKWY Caledon,Caledon,1800000,43.875977,-79.75954399999999
#Ph109 - 330 ALTON TOWERS CIRC Toronto,Milliken,319000,43.822525,-79.276451
#Ph 7 &amp;8- 330 HIGHWAY 7 E Richmond Hill,,1388888,43.166484999999994,-81.35598
73 NORTH WOODROW BLVD Toronto,Clairlea - Birchmount,699900,43.711819,-79.265274
#611 - 9612B YONGE ST Richmond Hill,Richmond Hill,579000,43.861851,-79.435562
#8 - 110 West Beaver Creek Rd Richmond Hill,Richmond Hill,709888,43.850578000000006,-79.39389
#Ph101 - 18 Harding Blvd Richmond Hill,Richmond Hill,838000,43.86655,-79.43579100000001
#1103 - 4091 SHEPPARD AVE E Toronto,Agincourt,229000,43.783657,-79.28441600000001
#727 - 8763 BAYVIEW AVE Richmond Hill,Richmond Hill,398888,43.845127000000005,-79.407463
#503 -50- 18 WYNFORD DR Toronto,Wynford-Concorde,798050,43.723839,-79.337303
#917 - 9471 YONGE ST Richmond Hill,Richmond Hill,389900,43.858222999999995,-79.433647
#1001 B - 9600 YONGE ST Richmond Hill,Richmond Hill,388800,43.861717,-79.435577
#9 - 10097 YONGE ST Richmond Hill,Richmond Hill,409000,43.873646,-79.437325
#225 -22- 550 HIGHWAY 7 E Richmond Hill,Richmond Hill,749000,43.845096999999996,-79.383957
3436 Lakeshore Boulevard W Toronto,Long Branch,150000,43.595627,-79.529289
#306 - 9088 YONGE ST Richmond Hill,Richmond Hill,335000,43.848576,-79.432541
#120 - 372 HIGHWAY 7 E Richmond Hill,Richmond Hill,298000,43.842194,-79.39473000000001
#23 - 120 WEST BEAVER CREE RD Richmond Hill,Richmond Hill,899000,43.850113,-79.39250899999999
#2 - 10120 YONGE ST Richmond Hill,Richmond Hill,179000,43.874107,-79.438103
Unit 19 4780 EGLINTON AVE Toronto,Wexford - Maryvale,849990,43.725372,-79.299263
#403 - 11121 YONGE ST E Richmond Hill,Richmond Hill,269800,43.897877,-79.442612
672 MAJOR MACKENZIE DR Richmond Hill,Richmond Hill,139000,43.876568,-79.416931
#1101 - 18 HARDING BLVD Richmond Hill,Richmond Hill,858000,43.86655,-79.43579100000001
#4502 - 2200 LAKESHORE BLVD W Toronto,Mimico,361900,43.622883,-79.481972
#Lph 14 - 350 RED MAPLE RD Richmond Hill,Bayview Glen,289800,43.851021,-79.427589
#Ph10 - 185 ONEIDA CRES Richmond Hill,Bayview Glen,289900,43.844402,-79.425735
#709 - 9088 YONGE ST Richmond Hill,Richmond Hill,318800,43.848576,-79.432541
#235 - 550 HIGHWAY 7 E Richmond Hill,Richmond Hill,469000,43.845096999999996,-79.383957
#39 - 670 HIGHWAY 7 E Richmond Hill,Richmond Hill,20000,43.846149,-79.379356
87 MEADOWSWEET LANE Richmond Hill,Richmond Hill,1288000,43.962029,-79.448647
#208 - 10376 YONGE ST Richmond Hill,Richmond Hill,999000,43.880394,-79.440079
#222 &amp;53- 550 HIGHWAY 7 E Richmond Hill,,449000,43.166484999999994,-81.35598
#1009 - 9088 YONGE ST Richmond Hill,Richmond Hill,312000,43.848576,-79.432541
#633 - 8763 BAYVIEW AVE Richmond Hill,Richmond Hill,465000,43.845127000000005,-79.407463
#1 - 110 WEST BEAVER CREE RD Richmond Hill,Richmond Hill,680000,43.850578000000006,-79.39389
Unit 5 10255 YONGE ST Richmond Hill,Richmond Hill,89000,43.877544,-79.43809499999999
#503 B - 9612 YONGE ST Richmond Hill,Richmond Hill,403990,43.861851,-79.435562
#4 - 10800 BAYVIEW AVE Richmond Hill,Richmond Hill,59000,43.894943,-79.420746
#417 - 75 WELDRICK RD E Richmond Hill,Richmond Hill,388888,43.86343,-79.429489
#134 - 50 Scarborough Golf Clu Rd Toronto,Scarborough Village,199900,43.744296999999996,-79.209541
#Ph15 - 372 HIGHWAY 7 RD E Richmond Hill,Richmond Hill,628000,43.842194,-79.39473000000001
#603 - 5 WELDRICK RD W Richmond Hill,Richmond Hill,429000,43.859543,-79.436081
#303 - 51 EAST LIBERTY ST Toronto,Liberty Village,319000,43.638607,-79.411858
#04 - 146 WEST BEAVER CREE RD Richmond Hill,Richmond Hill,1375000,43.848976,-79.389496
#418 - 155 YORKVILLE AVE Toronto,Midtown Toronto,399000,43.670319,-79.394432
#207 - 1650 ELGIN MILLS RD E Richmond Hill,Richmond Hill,379900,43.899871999999995,-79.391769
64 PORT ARTHUR CRES Richmond Hill,Richmond Hill,858800,43.915943,-79.446564
#1705 - 70 FOREST MANOR RD Toronto,Henry Farm,359900,43.774895,-79.345955
#1201 - 350 RED MAPLE RD Richmond Hill,Bayview Glen,259800,43.851021,-79.427589
#1103 - 9600 YONGE ST Richmond Hill,Richmond Hill,369000,43.861717,-79.435577
#224 - 550 HIGHWAY 7 E Richmond Hill,Richmond Hill,179000,43.845096999999996,-79.383957
#318 A - 9612 YONGE ST Richmond Hill,Richmond Hill,482990,43.861851,-79.435562
#501 - 10 MARTHA EATON WAY Toronto,Brookhaven,206900,43.697231,-79.49009699999999
#10 - 9600 YONGE ST Richmond Hill,Richmond Hill,477675,43.861717,-79.435577
#502 - 9471 YONGE ST Richmond Hill,Richmond Hill,398000,43.858222999999995,-79.433647
#2 - 1448 LAWRENCE AVE E Toronto,Parkwoods - Donalda,79000,43.742146000000005,-79.31460600000001
#66 - 15 PEBBLE BYWAY WAY Toronto,Hillcrest Village,394800,43.802334,-79.353668
5415 Dundas Street W Toronto,Islington - City Centre West,395000,43.633957,-79.541298
#806 - 2 COVINGTON RD Toronto,Englemount - Lawrence,448000,43.721115000000005,-79.430847
#724 - 135 VILLAGE GREEN SQ Toronto,Agincourt,365000,43.777565,-79.281006
#311 - 840 QUEEN&#39;S PLATE DR Toronto,Rexdale,394900,43.722698,-79.60234799999999
#Ph205 - 8 COVINGTON RD Toronto,Englemount - Lawrence,959000,43.720905,-79.43096899999999
#209 - 51 EAST LIBERTY ST Toronto,Liberty Village,519500,43.638607,-79.411858
#816 - 1040 THE QUEENSWAY AVE Toronto,The Queensway,309000,43.623482,-79.516762
Ph 4603 -2045 LAKE SHORE BLVD Toronto,Parkdale,1050000,43.635376,-79.440872
#1808 - 68 CANTERBURY PL N Toronto,Willowdale,399000,43.773746,-79.41551199999999
#1302 - 151 VILLAGE GREEN SQ Toronto,Agincourt,339000,43.778614000000005,-79.281258
#509 - 40 SYLVAN VALLEY WAY Toronto,Bedford Park,575000,43.725037,-79.415611
#1108 - 3131 BRIDLETOWNE CIRC Toronto,Bridlewood,318000,43.798969,-79.320328
#21 - 102 GEORGE HENRY BLVD Toronto,Henry Farm,496000,43.773528999999996,-79.34764100000001
#326 - 100 HARRISON GARDEN BLVD Toronto,Willowdale,408000,43.757233,-79.404686
#1804 - 60 BRIAN HARRISON WAY Toronto,Bendale,358000,43.773312,-79.258728
#1906 - 1 MICHAEL POWER PL Toronto,Islington - City Centre West,323800,43.643925,-79.528885
#605 - 50 BRIAN HARRISON WAY Toronto,Bendale,273000,43.773582,-79.25891899999999
#1012 - 78 HARRISON GARDEN BLVD Toronto,Willowdale,540000,43.7561,-79.406914
200 RIDEAU STREET UNIT#1211 Ottawa,Byward Market - Parliament Hill,279900,45.427555,-75.687782
#911 - 1030 SHEPPARD AVE W Toronto,Bathurst Manor,409900,43.751059999999995,-79.460693
205 BOLTON STREET S UNIT#102 Ottawa,Byward Market - Parliament Hill,449900,45.434986,-75.69375600000001
#704 - 150 ALTON TOWERS CIRC Toronto,Toronto,318000,43.826328000000004,-79.273155
1466 THE QUEENSWAY AVE Toronto,Islington - City Centre West,219900,43.619194,-79.534035
#520 - 399 SPRING GARDEN AVE Toronto,Willowdale,629000,43.768574,-79.389618
#256 - 1496 VICTORIA PARK AVE Toronto,Toronto,449900,43.723991,-79.30246
#907 - 420 MILL RD Toronto,Eringate - Centennial - West Deane,345800,43.644711,-79.58869200000001
#1208 - 714 THE WEST MALL RD Toronto,Eringate - Centennial - West Deane,269900,43.656895,-79.57040400000001
202 404 KING Street W Kitchener,City Commercial Core,309900,43.452652,-80.496605
403 65 SILVERCREEK Parkway N Guelph,Onward Willow,174900,43.536106,-80.27421600000001
#406 - 2825 ISLINGTON AVE Toronto,Humber Summit,174900,43.748459000000004,-79.568283
#318 - 800 LAWRENCE AVE W Toronto,Lawrence Heights,359900,43.714591999999996,-79.452911
#610 - 1070 SHEPPARD AVE W Toronto,York University Heights,335000,43.750637,-79.465103
975 UPPER WELLINGTON Street Hamilton,Bruleville,359900,43.224483,-79.872437
24 GILLESPIE CRESCENT Ottawa,Hunt Club East - Western Community,332000,45.346329,-75.68663000000001
1703 HEATHERINGTON ROAD Ottawa,Ledbury - Heron Gate - Ridgemont - Elmwood,199900,45.372906,-75.651207
100 HILLSIDE DRIVE UNIT#17 Ottawa,Rockcliffe - Manor Park,307000,45.443335999999995,-75.646233
110 SCOUT STREET Ottawa,Civic Hospital - Experimental Farm - Central Park,339900,45.364922,-75.738663
35 B GLENRIDGE RD ROAD Ottawa,Crestview - Meadowlands,224900,45.345734,-75.735184
#1002 - 2365 CENTRAL PARK DR Oakville,Uptown Core,274900,43.479496000000005,-79.721313
#506 - 1240 MARLBOROUGH CRT Oakville,Oakville,419900,43.466553000000005,-79.692741
1003 - 2325 CENTRAL PARK Drive Oakville,Uptown Core,379900,43.47781,-79.722557
513 - 353 COMMISSIONERS Road West London,Southcrest,253000,42.956432,-81.27960999999999
#9 - 3476 GLEN ERIN DR Mississauga,Erin Mills,99888,43.536907,-79.687279
1373 CAHILL DRIVE Ottawa,South Keys - Heron Gate - Greenboro West,249900,45.35836,-75.646828
50 -52-54 BOLTON STREET Ottawa,Byward Market - Parliament Hill,1950000,45.432972,-75.69841
#514 - 33 WELDRICK RD E Richmond Hill,Richmond Hill,555000,43.8605,-79.433083
V/L BUCKINGHAM V/L BUCKINGHAM Windsor,Riverside,89500,42.330101,-82.976013
#905 - 365 PRINCE OF WALES DR Mississauga,Mississauga,419900,43.589504,-79.647942
#1404 - 200 ROBERT SPECK PKWY Mississauga,Mississauga,399999,43.59734,-79.632187
#810 - 2545 ERIN CENTRE BLVD E Mississauga,Erin Mills,238800,43.561596,-79.71209
#909 - 220 BURNHAMTHORPE RD W Mississauga,Mississauga,274900,43.588531,-79.640457
859 King St Hamilton,Gibson,749999,43.251453000000005,-79.840721
29 Guest St Hamilton,Ancaster,649000,43.212894,-79.940674
5523 Front St Harwood,Harwood,659000,44.143566,-78.182289
11 BRONTE Road Oakville,Bronte,574900,43.394123,-79.708611
61 Mayland Tr Hamilton,Hamilton,399900,43.19001,-79.774529
3 Elm Street Aberfoyle,Morriston,239900,43.481243,-80.14102199999999
245 Carter Road Puslinch,,1349900,43.541503999999996,-80.191422
11 Bronte Road Oakville,Bronte,574900,43.394123,-79.708611
340 Woodlawn Road Guelph,Guelph,369900,43.540248999999996,-80.311447
70 Monarch Road Guelph,Guelph,419000,43.549217,-80.307564
575 Woodlawn Road Guelph,Guelph,14,43.539703,-80.31221
1460 GORDON ST Guelph,Guelph,139000,43.510760999999995,-80.19573199999999
131 George St Oakville,Oakville,1850000,43.446598,-79.669395
28 SERENA LANE Guelph,Guelph,875000,43.504734,-80.174904
134 Kerr St Oakville,Kerr Village,65000,43.440231,-79.675865
25 Arthur Street Guelph,Guelph,929900,43.548607000000004,-80.243729
912 Caddy Dr Cobourg,Cobourg,583000,43.967247,-78.21063199999999
468 Woodlawn Road Guelph,Guelph,198500,43.541801,-80.309341
11 Bronte Road Oakville,Bronte,529900,43.394123,-79.708611
41 Nelson St Oakville,Bronte,889000,43.396244,-79.706238
37 Wildan Dr Hamilton,Hamilton,789000,43.400002,-80.029655
#10 - 8033 Side Rd Eramosa,Guelph,1299900,43.603953999999995,-80.212189
272 Woolwich Street Kitchener,Bridgeport North,1199000,43.494625,-80.481041
43 Raleigh St Hamilton,Quinndale,415000,43.205612,-79.842781
85 Dublin Street Guelph,Old City,249900,43.543633,-80.253342
60 Arkell Road Guelph,Guelph,510595,43.515246999999995,-80.19740300000001
6 Norbert Place Kitchener,Bridgeport East,474900,43.482883,-80.466667
39 Sweeney Drive Guelph,Guelph,924900,43.531029,-80.20594
330 Mill Street Kitchener,Mill Courtland Woodside Park,800,43.435478,-80.484116
31 BRADY LANE Guelph,Guelph,849900,43.523361,-80.209709
11 Bronte Road Oakville,Bronte,1019000,43.394123,-79.708611
65 Edgehill Drive Kitchener,Pioneer Tower West,929900,43.403236,-80.387886
36 Tulip St Oakville,Bronte,975000,43.401569,-79.698975
283 Fairway Road Kitchener,Centreville Chicopee,139000,43.434544,-80.427711
11 Bronte Road Oakville,Bronte,2400,43.394123,-79.708611
112 Benton Street Kitchener,Cedar Hill,639000,43.446766,-80.490662
132 Dunn St Oakville,Oakville,1500000,43.447231,-79.668762
#07 - 211 York Rd Hamilton,Dundas,49900,43.275787,-79.941582
2086 JAMES Street Burlington,Burlington,0,43.328106,-79.795326
0 Dale Rd Cobourg,Cobourg,179900,44.008244,-78.208916
15 DORMIE LANE Guelph,Guelph,780000,43.53796,-80.236595
86 FIRST ST Oakville,Oakville,1199000,43.449059000000005,-79.66375699999999
5 DANWOOD PL Guelph,Waverley,820000,43.563568,-80.250816
171 Mohawk Rd Hamilton,Balfour,195000,43.226760999999996,-79.872345
346 Heritage Drive Kitchener,Grand River North,389900,43.460869,-80.439011
28 SERENA Lane Guelph,Guelph,875000,43.504734,-80.174904
6 Banffshire Street Kitchener,Huron Park,485000,43.388119,-80.470848
11 Sherway St Hamilton,Hamilton,445000,43.203674,-79.766403
2346 Hixon St Oakville,Bronte,1495000,43.399467,-79.712822
26 Hearth Crescent Kitchener,St. Marys Hospital,299900,43.435623,-80.508629
86 Wilson St Oakville,Oakville,2095000,43.43998,-79.673294
9 Sunset Dr Cobourg,Cobourg,699900,43.990078000000004,-78.188858
45 Manitou Drive Kitchener,Trillium Industrial Park,3800,43.414257,-80.449989
43 Barton St Hamilton,Beasley,499000,43.263783000000004,-79.863869
39 Mohawk Drive Guelph,Brant,399900,43.576954,-80.251778
1505 GUELPH Line Burlington,Burlington,0,43.364849,-79.819763
5521 Front St Harwood,Harwood,329000,44.143482,-78.18225100000001
2393 Stefi Tr Oakville,Oakville,649000,43.470039,-79.731339
843 WATSON RD Guelph,,1187500,43.536396,-80.167107
31 Brady Lane Guelph,Guelph,849900,43.523361,-80.209709
2595 BLUFFS Way Burlington,Burlington,3150000,43.399776,-79.867188
245 Carter Rd Puslinch,,1349900,43.541503999999996,-80.191422
4025 KILMER Drive Burlington,Burlington,224900,43.378391,-79.801826
20 Rodgers Rd Guelph,Guelph,454900,43.514114,-80.21525600000001
3227 King Street Kitchener,Centreville Chicopee,189888,43.425385,-80.42540699999999
54 Paige Street Kitchener,Bridgeport East,939900,43.475662,-80.46635400000001
31 Brady Lane Guelph,Guelph,849900,43.523361,-80.209709
6663 LAIRD RD Puslinch,,539900,43.480526,-80.270493
39 Sweeney Dr Guelph,Guelph,924900,43.531029,-80.20594
60 Arkell Road Guelph,Guelph,479990,43.515246999999995,-80.19740300000001
66 Metcalfe St Guelph,Guelph,649000,43.553290999999994,-80.24472
20 Rodgers Road Guelph,Guelph,454900,43.514114,-80.21525600000001
57 Jeffrey Dr Guelph,Guelph,475000,43.572479,-80.233238
263 King St Oakville,Oakville,2150000,43.445778000000004,-79.66465
86 Paddock Court Kitchener,Hidden Valley,1299000,43.414204,-80.422951
223 Mill Street Kitchener,Mill Courtland Woodside Park,574900,43.437709999999996,-80.488014
116 BIRETT DR Burlington,Burlington,2690000,43.358452,-79.744652
31 Wilson St Oakville,Oakville,919000,43.439137,-79.670868
53 Zaduk Place Guelph,Guelph,999000,43.53159,-80.204155
93 Montcalm Drive Kitchener,Heritage Park,394900,43.456268,-80.44291700000001
6 HOFFMAN ST Kitchener,Southdale,839000,43.431698,-80.477364
64 Benton Street Kitchener,Cedar Hill,114900,43.447678,-80.48951
75 Park Ave Oakville,Oakville,1850000,43.451846999999994,-79.660057
5 Gordon Street Guelph,Old City,349900,43.541775,-80.24868000000001
30 6th Avenue Kitchener,Vanier,279900,43.433277000000004,-80.450623
319 Victoria Street Kitchener,Civic Centre,379900,43.457947,-80.483749
265 ERAMOSA RD Guelph,Guelph,69000,43.557133,-80.248398
643 WEST OVAL . Burlington,Aldershot,1549000,43.288239000000004,-79.870384
1505 GUELPH Line Burlington,Burlington,0,43.364849,-79.819763
540 York Rd Guelph,Two Rivers,1499905,43.553340999999996,-80.223221
30 Hackberry Street Kitchener,Laurentian West,1400,43.412422,-80.50766
70 PLAINS Road Burlington,Aldershot,0,43.304638,-79.854385
57 Teal Dr Guelph,Kortright Hills,529900,43.497654,-80.22964499999999
1401 PLAINS Road Burlington,Burlington,0,43.336994,-79.819221
315 River Road Kitchener,Rosemount,309900,43.458614000000004,-80.455696
1425 PLAINS Road Burlington,Burlington,649900,43.296501,-79.892433
4003 KILMER Drive Burlington,Burlington,0,43.378082,-79.803696
49 Mcintyre Place Kitchener,Huron Park,170000,43.404087,-80.478073
1220 THORPE Road Burlington,Burlington,0,43.326199,-79.817932
344 CAMELOT Court Burlington,Burlington,1149000,43.353683000000004,-79.762978
112 Benton Street Kitchener,Cedar Hill,699000,43.446766,-80.490662
#1501 - 360 Pearl St Burlington,Burlington,734900,43.32571,-79.794075
63 Perth Road Kitchener,Southdale,168900,43.435295,-80.499542
163 Huber Street Kitchener,Centreville Chicopee,349900,43.431197999999995,-80.43615
310 Oakwood Dr Burlington,Burlington,849900,43.344227000000004,-79.771034
112 Benton Street Kitchener,Cedar Hill,399900,43.446766,-80.490662
814 Brant St Burlington,Burlington,59901,43.334038,-79.810806
484 PLAINS Road Burlington,Aldershot,0,43.318249,-79.835983
900 MAPLE AVE Burlington,Burlington,129000,43.325932,-79.819969
